station,component,FAS_0.1,FAS_0.10722672220103231,FAS_0.11497569953977356,FAS_0.12328467394420663,FAS_0.1321941148466029,FAS_0.1417474162926805,FAS_0.1519911082952934,FAS_0.16297508346206444,FAS_0.17475284000076838,FAS_0.1873817422860384,FAS_0.20092330025650468,FAS_0.2154434690031884,FAS_0.23101297000831597,FAS_0.24770763559917108,FAS_0.26560877829466867,FAS_0.2848035868435802,FAS_0.30538555088334157,FAS_0.32745491628777285,FAS_0.3511191734215131,FAS_0.3764935806792468,FAS_0.40370172585965547,FAS_0.43287612810830584,FAS_0.464158883361278,FAS_0.49770235643321115,FAS_0.533669923120631,FAS_0.5722367659350217,FAS_0.6135907273413173,FAS_0.6579332246575681,FAS_0.7054802310718644,FAS_0.7564633275546289,FAS_0.8111308307896873,FAS_0.8697490026177834,FAS_0.9326033468832199,FAS_1.0,FAS_1.072267222010323,FAS_1.1497569953977356,FAS_1.232846739442066,FAS_1.3219411484660293,FAS_1.4174741629268055,FAS_1.5199110829529339,FAS_1.6297508346206444,FAS_1.7475284000076838,FAS_1.8738174228603839,FAS_2.009233002565047,FAS_2.1544346900318843,FAS_2.31012970008316,FAS_2.4770763559917115,FAS_2.656087782946687,FAS_2.848035868435802,FAS_3.0538555088334154,FAS_3.2745491628777286,FAS_3.511191734215131,FAS_3.7649358067924674,FAS_4.037017258596556,FAS_4.328761281083059,FAS_4.641588833612779,FAS_4.977023564332112,FAS_5.3366992312063095,FAS_5.722367659350217,FAS_6.1359072734131725,FAS_6.5793322465756825,FAS_7.054802310718645,FAS_7.56463327554629,FAS_8.111308307896872,FAS_8.697490026177835,FAS_9.326033468832199,FAS_10.0,FAS_10.722672220103231,FAS_11.497569953977356,FAS_12.32846739442066,FAS_13.219411484660288,FAS_14.174741629268048,FAS_15.199110829529332,FAS_16.297508346206453,FAS_17.475284000076847,FAS_18.73817422860385,FAS_20.09233002565048,FAS_21.544346900318846,FAS_23.101297000831604,FAS_24.770763559917114,FAS_26.560877829466868,FAS_28.48035868435802,FAS_30.538555088334157,FAS_32.74549162877728,FAS_35.11191734215131,FAS_37.64935806792467,FAS_40.37017258596554,FAS_43.28761281083057,FAS_46.41588833612782,FAS_49.770235643321136,FAS_53.366992312063125,FAS_57.2236765935022,FAS_61.35907273413176,FAS_65.79332246575683,FAS_70.54802310718645,FAS_75.64633275546291,FAS_81.11308307896873,FAS_86.97490026177834,FAS_93.26033468832199,FAS_100.0
3201329,090,0.0005945762538192973,0.0007443475568095628,0.0009049424158038013,0.0010893992654359532,0.001363965288545692,0.0016583734354039944,0.0019742822170869027,0.0023132279928126144,0.0027130306991735454,0.003221876593958917,0.003785656463269388,0.004417704656675053,0.005034088435146474,0.005646116019851014,0.006207899680478695,0.006657722392145719,0.006939092614523796,0.006968687055042138,0.0067418013729318845,0.006521668040116654,0.006886097926031525,0.008235050571955662,0.010224913447636107,0.011795921434748216,0.012514431731549421,0.012627543559607057,0.013017624278867752,0.014491205808886895,0.016841544185167107,0.01843088570225821,0.017587699707570174,0.015014732145913484,0.01336538517990913,0.014855651202375213,0.01954765871696397,0.02585878822272687,0.03127576706740033,0.03271175968090315,0.028929968644351038,0.022998820113581564,0.019271279347601866,0.019124136021152552,0.021169575203377203,0.023407610468626883,0.023727666999993603,0.021266071441354707,0.018569062851211952,0.019220146232258307,0.022506355332253793,0.024003856564794417,0.02191387886195202,0.018846552611976014,0.017326721885508205,0.017185674967659725,0.01696917268984738,0.015690957892840845,0.013819114581435678,0.012948318909984784,0.013559470379121221,0.014068320969302885,0.013224028231248724,0.011864992843945559,0.011154570852784448,0.010845496631508559,0.010259013220689003,0.00938763180311348,0.008425511211709211,0.007366749970059608,0.0062764561713155205,0.005325799110270923,0.004582904893149613,0.003974485756068982,0.003396107463000368,0.00283695493080778,0.0023675920732352616,0.0020082245927710127,0.0016981274307429316,0.001385770197663506,0.0010834550936556953,0.0008333481884057024,0.0006464828635707149,0.0004973084200998225,0.00036776515282515497,0.00026234777017443704,0.00018579494882891567,0.00013264466639300202,9.472673154687007e-05,6.585389163604274e-05,4.213439490090805e-05,2.2960821577132942e-05,9.926580031914661e-06,3.3866561291251975e-06,1.2480483079695674e-06,8.230229228930923e-07,6.783596623603334e-07,5.660538534604085e-07,4.941717346237565e-07,4.4711505750591776e-07,4.034557921056835e-07,3.2021970832707054e-07
320132a,000,0.00047419695085722133,0.0005351667377046761,0.0006005426416741581,0.0006745159739464747,0.0007780968098142711,0.0008891631449437405,0.001074589518991313,0.0013346008093931792,0.0016322011923504472,0.001992745086322939,0.002391138565947168,0.002836198308984718,0.0033453294185078297,0.0038771918868759627,0.004340759460906198,0.004586563653308021,0.004596007660906364,0.004295376837985898,0.0036763857019876376,0.0029285418791841775,0.00241475792945611,0.0023933097684771657,0.002923661644366032,0.004014083082002025,0.005375364485922192,0.006760542500886875,0.008263781443449192,0.010250012667019914,0.012435611249459574,0.013657560877295546,0.013195340442288222,0.012013281664427429,0.01165396251343956,0.012738783332839747,0.014350390147637199,0.015234721301586903,0.015699893718096578,0.017182694199390208,0.019717847655817855,0.021534481571414094,0.02181799956379668,0.021654525565260846,0.02229611159751291,0.0237231502472302,0.02456575787018137,0.023685864910725142,0.02227571925982245,0.022344798042356274,0.023097640330917185,0.022135386453872037,0.01952841363559682,0.017014274252668684,0.01499646949370638,0.013569064440954863,0.013677865686976926,0.015135769594143528,0.016446604351161697,0.017164251621727685,0.0177244171354612,0.017757864275594833,0.01676791476008115,0.015220613995620514,0.013839071965341766,0.01291967192675387,0.012323233346906378,0.011500221887857208,0.010140423118405364,0.008713210771411723,0.0076894244597685655,0.006897907326037557,0.006053913096026405,0.005146394380528996,0.0042473153919607,0.00344289243020522,0.002810135099044345,0.0023144953889563317,0.0018780359347847293,0.0014850604686892919,0.001150284391107072,0.0008779722160361583,0.0006664187063559584,0.0005066637063113274,0.00038212437327027386,0.0002799597553071863,0.00019664564939866035,0.0001327291945038099,8.751343734625611e-05,5.7264697394732254e-05,3.6036213721533837e-05,2.0047012691526462e-05,9.283724173380076e-06,3.7940298621859882e-06,1.840509550372622e-06,1.340569138860346e-06,1.1215470685531333e-06,9.520533100146173e-07,8.499618162624377e-07,7.768253599900205e-07,6.902195929823632e-07,5.317503702132954e-07
320132a,090,0.000605741622015348,0.0007493542342480244,0.0009033453310124022,0.0010836766468490613,0.0013723334353800212,0.001681850648132535,0.0020215871670616814,0.0023931174229199336,0.002809663009718489,0.003296352833299851,0.0038357522904769324,0.004440713651292807,0.005033882118358299,0.005616205125529509,0.006117789591508618,0.006536590903487487,0.006899325919233255,0.007171237882664061,0.007246231575736564,0.0069580076605632426,0.0062495518053684715,0.005358736567368623,0.004865235526020855,0.005667712720271257,0.007685169226758571,0.010554921352861298,0.013913558514022815,0.017865941453130314,0.02172289514266141,0.02352470093442568,0.02176452841726139,0.017652782195783867,0.013582536324276914,0.011114289417904051,0.010700862958881289,0.012476696565247998,0.01615178624024661,0.020114916268342057,0.021890776295604014,0.020422411043436284,0.017965617563126857,0.017749446436233947,0.019943194170841307,0.02197590125393567,0.022322888439248605,0.021191511843099888,0.018558527813851252,0.014955361466211745,0.012740634883481186,0.013164780713550714,0.014241932263883563,0.014220169029080158,0.014118884874322,0.014772112028873064,0.015139189832001623,0.014688526036874757,0.01404745675047377,0.013367110795030588,0.012522650125004314,0.011909038923213816,0.011715312209721456,0.011562792196409178,0.011075461229667042,0.010160173074682703,0.009115301713970275,0.008392858994856554,0.00790305296884661,0.007189038874397767,0.006253712263096574,0.005401088591022851,0.004630521107864639,0.003824517312554672,0.003085305254372692,0.0025547096701235028,0.002215909254089108,0.0019568877502042434,0.0016847495111827844,0.0013825923750364517,0.0010868227946618481,0.0008268088874417649,0.00061536082922807,0.0004616335233431411,0.0003565569356669097,0.0002730645242214973,0.00019547684634955574,0.0001299107168222867,8.460668146415337e-05,5.586659365825827e-05,3.523410501899722e-05,1.924283204828083e-05,8.531925689847346e-06,3.185258473272394e-06,1.4030016231353542e-06,9.876354980631741e-07,8.303158951206823e-07,7.21462346973927e-07,6.277389882908178e-07,5.538132232507665e-07,4.842536268844059e-07,3.79021598252655e-07
320132b,000,0.00027295479544112416,0.0002524277611512004,0.0002304172951170332,0.00021316767438137518,0.0002344601836232885,0.00025729144335774406,0.00033320188984843895,0.0004620353911862681,0.0006269689998044815,0.0008628723233183872,0.0011380855563465552,0.0014669284075129606,0.0018182963352585666,0.0021755059200124684,0.002483367995769996,0.0026540871380013394,0.0026877768046570257,0.0026179047457321,0.002611878143464681,0.002961054080441716,0.0038213244113071035,0.0049698024024715706,0.006108695169943536,0.007476088474443469,0.009370400233692934,0.01109878888859044,0.011564902561729297,0.010916216204415111,0.01105032469031235,0.012457484225747651,0.013397495647390985,0.01322121240235287,0.014351882645138758,0.018741998993860316,0.023470409777572504,0.023610385117980134,0.01882193894387535,0.013495318757608798,0.011507143755459125,0.01318468463641035,0.015917131949403664,0.01741174840307964,0.018544930891349502,0.02128210048155137,0.024158346457956063,0.02391162620180537,0.021096078713600235,0.0193958209399763,0.01982330308589626,0.019766931334295603,0.017747367517440202,0.015406003268865676,0.014401438084949567,0.014368719421580434,0.01456058903987531,0.01522730744780275,0.0164717446739078,0.017285119797203995,0.016834023264020566,0.015630143659352086,0.014408283264715946,0.012934931029385116,0.010801145878468681,0.008353550226409835,0.0063266635781107,0.005259305458076688,0.005230009464861183,0.005692636411581,0.005838077501310544,0.005385260797276751,0.0047413834283447824,0.004289565272342789,0.0039216337727078715,0.0033966558571343394,0.0027351363866957557,0.002101472134948806,0.0015969643792503698,0.001243149483428433,0.0010038469833055165,0.0008171186225660692,0.0006510727113648586,0.0005049579444617062,0.00037643177039677024,0.00026277723863028313,0.0001717171237665292,0.00011042184220837355,7.483693637287548e-05,5.376793995532371e-05,3.729268486612655e-05,2.202363496355549e-05,1.0188677527950291e-05,3.7965584054784796e-06,1.5775003972793491e-06,1.067795943310245e-06,9.165565505552492e-07,8.250712366964743e-07,7.414275832177076e-07,6.561902606905532e-07,5.672672866029124e-07,4.389756215988456e-07
320132b,090,0.0006082320707185246,0.000769637005544521,0.0009427062266291497,0.001138181723663923,0.0014097960392305904,0.0017010391668414965,0.002028729172477275,0.002394304634010686,0.0028124047714760546,0.003318262322767114,0.003873774279939662,0.00448928249881323,0.0050954272005233935,0.005698467611220366,0.0062464375928699065,0.006732363972961326,0.007155289102924743,0.007432004158790724,0.00739262589365309,0.006891695545835499,0.0061102639984154505,0.00557616231273092,0.005738086884085594,0.006604540585909248,0.007521006158876834,0.008064902505668447,0.008633105507372332,0.010176502056395231,0.013134811634214382,0.016912744460790673,0.020931704173613234,0.02521246194472208,0.0299568270506678,0.034516508698595114,0.03650559568802999,0.03382203482217914,0.027956245638405236,0.02284135346626314,0.019953621587083956,0.017499278620522262,0.014332347650975606,0.011446104020563314,0.009870063368421392,0.009312101277244788,0.009042391578160796,0.00922831729585399,0.010655072843079517,0.013274335652664357,0.015733137344593712,0.016337530755599742,0.014495044556499964,0.011861214860190589,0.01128011722577419,0.013476027554062568,0.015832954363193427,0.015637673257406063,0.013272380254526856,0.011020069218771652,0.00989925125893307,0.009121656530835989,0.007995032564964474,0.007016735780412124,0.007054844360077626,0.008104637213068961,0.00906454965106525,0.008786181456612828,0.0073120734821731795,0.005713812608986219,0.004760825207588301,0.0043323794784426075,0.004029244620799454,0.003676134448355168,0.0032251841669724475,0.002674745766839802,0.0021404887994184445,0.0017587077355077122,0.0015093086704287245,0.0012671042284005773,0.0009913255533560259,0.0007393658558704704,0.0005432759677875697,0.0003901861177188468,0.0002757930915826722,0.00020020505187449668,0.00014957325008081872,0.00011026410104885936,7.802092577451811e-05,5.2355192059122535e-05,3.2785978202464545e-05,1.8528425449125246e-05,9.074123242118967e-06,4.036682903822575e-06,2.157934917408655e-06,1.6215568506905138e-06,1.336335120744817e-06,1.1286611140776277e-06,1.019187562764229e-06,9.563928454460275e-07,8.571041770000852e-07,6.348725318861489e-07
3201370,000,0.00029944198611911335,0.00042079926043070664,0.0005509266878275438,0.0006990823167593723,0.0009119711927465228,0.001140244956398165,0.0014035366581646655,0.0017029393006550175,0.0020024262163074796,0.0022760491941946877,0.0025217603491937135,0.0027129542967364202,0.002878180247363076,0.003037561166725356,0.003202160877881819,0.0033601324653537027,0.003547986140783648,0.003854832495740042,0.004381395234149985,0.005047889822905868,0.005488072714608358,0.005391197127520718,0.004921516283139523,0.004613959342517646,0.00457114372578662,0.0046543503518264966,0.004938450479307429,0.005741373027967779,0.007258417308703774,0.009305470151427584,0.011085977973365298,0.011875327704551545,0.012081907530705066,0.012626211388592998,0.013621135576031422,0.014662431554073587,0.015586359335480414,0.016048306512144155,0.01557744111257922,0.014550135303311297,0.014111672053980262,0.014832438769970879,0.016014450015652115,0.016480223498317764,0.015462822171654615,0.01286963887074789,0.009687114737734967,0.007712951405970196,0.007875991022594541,0.009425747141769133,0.01118976513668189,0.012360425944705248,0.012261211710817123,0.01083540193763703,0.009129247089951725,0.008243326424910108,0.008149317170967642,0.008109101499477073,0.007806413392420188,0.007444784662722121,0.0070286590230359495,0.006305821708217008,0.005344271946886567,0.00448018887904932,0.0038158007650707683,0.003286573384759733,0.0029516755054062706,0.002850840262743467,0.002836599815963881,0.002741998564143961,0.0025462967260890487,0.0023002279068445415,0.0020074212500525183,0.0016577799422002094,0.0013019983536026942,0.001009710063330201,0.0008015829721700308,0.0006596924062048201,0.0005536719896823164,0.00045147380965715,0.0003413245072018001,0.00023871304410797792,0.00016202706956194287,0.0001123755896157654,7.911180862716848e-05,5.447239486852766e-05,3.666881605559878e-05,2.4309292090209642e-05,1.5105789830662364e-05,8.189134993040034e-06,3.8066584372668525e-06,1.686134398508819e-06,9.21236124609489e-07,6.920098124063489e-07,5.942009444759766e-07,5.313340471558048e-07,4.942554341898937e-07,4.5988662375585213e-07,4.021978142185811e-07,3.045921063131073e-07
3201370,090,0.00026620707235031397,0.00037974245344021736,0.0005014827211213715,0.000640399070538684,0.0008418398890744676,0.001057838275965318,0.0012720500684701118,0.0014856964743265215,0.0016898816382888138,0.0018539355999170157,0.0020114080875872123,0.0021523166854851873,0.0022955860583934945,0.002431711576735775,0.0025211856073254412,0.0024653373418864664,0.002233206764574182,0.0018176858044695143,0.0013160046742950657,0.0009372307639006099,0.000887346603709298,0.001233683192172614,0.0018278829301000422,0.002268138461931593,0.002372027398145209,0.002568994719127176,0.0038390433267626242,0.006944536596990756,0.010977733962593297,0.013672182062873923,0.013248023345147863,0.01063013995277863,0.008505943296148918,0.008654943029385416,0.010073895389984834,0.01068689727786083,0.01003071528443735,0.00898580201910043,0.008283656636632396,0.00825474003222643,0.008789096686233167,0.009337635568922614,0.009768847224889797,0.010646004295049907,0.011925223994511281,0.012517430774703844,0.011743327424475486,0.010183050448943637,0.008812850693536354,0.008000480386703463,0.0075162310561836185,0.007186371602095303,0.007140132216587855,0.007298695686016163,0.007279310861689099,0.0070374278435031395,0.006867125750023399,0.006790286170975009,0.0066172217866099755,0.006299954375736665,0.005827757663512581,0.005199597209342041,0.004583362932430609,0.0041493773511885575,0.003824356062403004,0.003409220909475334,0.002866067946008988,0.002383798693389986,0.0021402671741025552,0.0020757774253037068,0.0019862877382495017,0.0017649234967673018,0.0014553835233054565,0.0011439211933659066,0.0008897597010609435,0.0007149501613622067,0.0006015823972826355,0.0005128652375011125,0.00042641701383623094,0.00033849868902502205,0.00025403349923900514,0.0001823267957612871,0.0001290047363121238,9.14827740601442e-05,6.487611501853447e-05,4.587595141894787e-05,3.188959964851837e-05,2.1085357634927744e-05,1.2706856664985523e-05,6.6342250647182435e-06,2.870810902099225e-06,1.080849055488783e-06,5.008189625315118e-07,3.7125012777892375e-07,3.230092208209817e-07,2.830756834210871e-07,2.5140904596224015e-07,2.3355805122915855e-07,2.12029270253024e-07,1.6829159173208844e-07
3201371,000,0.00034910856399575916,0.00045286474945382347,0.0005641191062013301,0.0006894118722028432,0.0008613358318653726,0.001045684258489728,0.0012776024818628767,0.0015578698988156668,0.0018430127229949402,0.0021148638428610633,0.0023465723115153273,0.0025044082872208596,0.002600145385698247,0.002670082211922461,0.002733990428041823,0.002783776973793009,0.00278750121156787,0.002744402175065913,0.0026891538348750832,0.0026285475888977975,0.0024949567076141856,0.002346342309307554,0.0024335351603236724,0.0028400707797973388,0.0031530347477013347,0.0031570068108643687,0.003152542972172083,0.0034063741955312338,0.0038642665779227868,0.00447053934149775,0.005169551877749105,0.005731779808921049,0.006168734232178798,0.006900960009035975,0.008110504708151967,0.009478330795034648,0.010979010002017647,0.012686081123229333,0.013644009778892203,0.012568876711976176,0.01017381363697932,0.00877520670631131,0.009256132514783303,0.010061796315148936,0.009789047162743831,0.009084603079828458,0.009002634764625454,0.00914992919398469,0.00865276199367104,0.007655399394177417,0.006934626870673629,0.0068951373102353,0.0073171743079606085,0.007647274512220437,0.007489543563416714,0.006962274173784283,0.006565747763009067,0.006605010963877104,0.006742504568197428,0.006450334757991752,0.005835016490490885,0.005372312607718887,0.005035444313453923,0.004492452559877701,0.0038526539670352376,0.0034792116696618874,0.0033642661423323793,0.003182260544841548,0.002740006599190046,0.0021343068034368634,0.0016049014712339086,0.0013072263428841435,0.0011850487335754265,0.0010844866284528344,0.0009504043923458891,0.0008222785457341428,0.0007104462219943859,0.0005884339686316696,0.00045709225201280974,0.0003412688511683584,0.0002521971770259826,0.00018500651939620225,0.00013405689241918726,9.676136870385437e-05,7.003066137691397e-05,5.004597729259424e-05,3.45304347913419e-05,2.2645260034261702e-05,1.3759272994975914e-05,7.45405948755344e-06,3.5208145490272693e-06,1.5472421281670526e-06,8.255546240422886e-07,6.182831075772386e-07,5.287633101089597e-07,4.828533169146261e-07,4.5888480147247317e-07,4.32916984578194e-07,3.795772800891388e-07,2.801255312044498e-07
3201371,090,0.00031814863861316997,0.0004363060281995765,0.0005630023240913841,0.0007092967670092639,0.0009315781734037564,0.0011699232395429265,0.00142173981567214,0.0016882927661010351,0.001948446913688583,0.0021708372339098655,0.0023793826020761036,0.0025576566158781048,0.0027380334588024908,0.002919953151005141,0.0030869786638649615,0.0031418179327802886,0.003026420602524987,0.0026992029596046986,0.002221071483951319,0.0018059055934683407,0.0017063841118035484,0.002029555944120909,0.002683427596737572,0.003380285605078451,0.0037696799523528387,0.003565626638009069,0.003028039475306208,0.002839167917497286,0.0037803264116854462,0.005837974126333242,0.00798313712586535,0.008864428298612535,0.00809369841144144,0.006509435582288055,0.005364484606944007,0.005439419135471728,0.006813205794388741,0.008527136937644246,0.009105570291987133,0.008148321634675328,0.006878382151334562,0.006574767819412173,0.0074685216396743696,0.00915148926076986,0.010993165210880585,0.012164627397891413,0.012013850090369552,0.010486236388604919,0.008156480070832143,0.00609667886395023,0.0052178548671659,0.005285502283856998,0.0052627766182987284,0.004759048517857809,0.004274247728628228,0.004218226841530872,0.0045401457975530616,0.004938498106989143,0.0049778496785254115,0.004470577378380785,0.003787921864473692,0.0034152469176549445,0.003414727118676357,0.003511473791166005,0.003451022473132189,0.0031780651837833756,0.0027827937695913355,0.002364131381753374,0.0019912200457334875,0.0017025255677353705,0.0014735353102733268,0.001264396753851029,0.0010789691907988003,0.000921565541159388,0.0007752371556261295,0.0006393548434986605,0.0005246454913922202,0.00043266540799817343,0.0003608072248513078,0.0002993700329644227,0.00023486017332145458,0.0001686966639902466,0.00011407876174473984,7.752290949143725e-05,5.5364109187711987e-05,4.088186244045864e-05,2.9464575000181882e-05,1.9794842332407672e-05,1.2031899949912207e-05,6.337965292344101e-06,2.805084109568488e-06,1.1417864555950304e-06,5.741403577009597e-07,4.084167823391877e-07,3.3540584875014406e-07,2.902561828926812e-07,2.658241343521469e-07,2.445792404142561e-07,2.103115734760727e-07,1.5822304413886187e-07
3201372,000,0.00036324251917737855,0.0004702511205737733,0.0005849929363242955,0.0007148920578483645,0.0008971857345018711,0.0010926532687571748,0.0013447275320000306,0.0016542019068722514,0.001970184358251626,0.002274050100271882,0.002527176317721057,0.0026884103178645537,0.0027575532109589958,0.002785847890963818,0.0028018616080772683,0.0028410254559017,0.002861325308682451,0.002827268422620616,0.0027400407902928507,0.0026759437562859285,0.0027018666268488816,0.0028213473042957527,0.0031123165337130186,0.0038875348615892754,0.0051907682914114845,0.00691034811137263,0.00877398503125967,0.010314076494856248,0.010536490693874785,0.009186761163635863,0.008183892099374666,0.01020545052336444,0.015258405998540857,0.020103439906834164,0.02128699950680465,0.01868756837970916,0.014784997135346069,0.011805369199577904,0.010340811668700323,0.01030679394508881,0.011603856177576454,0.013424289635305836,0.014513526713324997,0.014392234573621968,0.013264658227183404,0.011464266257048914,0.009654182480343575,0.008364416979803894,0.007363027308543153,0.006441010380590854,0.006062702601616172,0.006541746359899215,0.0074474910066038855,0.008095902302680329,0.008097316978973675,0.00752092579106613,0.006774983402205686,0.006250479025871397,0.006142150522390845,0.00652721907682572,0.007208335895446599,0.007565118010160443,0.007074030543769124,0.005921190879030949,0.004732768937774438,0.003915370847281257,0.003500582737321015,0.003313589897319916,0.003107920661456047,0.002741381543566621,0.002280093682658035,0.0018704160587012994,0.0015737124334026145,0.0013494982620113497,0.001137497437069801,0.0009237290228414946,0.0007330884576463093,0.0005857729057609058,0.0004767318324457595,0.0003850321973947461,0.0002967386666532592,0.000216226318604674,0.00015287514893788437,0.00010777988978366051,7.627521215228457e-05,5.369013594993211e-05,3.714600904362843e-05,2.5036090311544696e-05,1.5977581027764397e-05,9.142004319660682e-06,4.5595455737210116e-06,2.1584514836754622e-06,1.2265175064759038e-06,9.138475191934986e-07,7.646497803036019e-07,6.74477828180364e-07,6.233240349603925e-07,5.834025876307554e-07,5.093566681986952e-07,3.7480374872143335e-07
3201372,090,0.0003568908230487234,0.0004597597619447434,0.0005700627532859285,0.000701844414521033,0.0009277662541406892,0.0011700148375011197,0.0014415724053996753,0.0017436409197644667,0.002037120700606786,0.0022847605228024643,0.0025089342365141585,0.0026866183008542326,0.002873893082214409,0.0030669459270649263,0.003248562720304722,0.0032717784747444104,0.003084294801393857,0.0026735543212322525,0.0021607606688206042,0.0018104108364925978,0.0018663625719378568,0.00232414323697063,0.002886916041404771,0.003089914304031298,0.0028774301913272486,0.002475618651542979,0.0023242709833565527,0.0028874304032764754,0.004599904192046777,0.00754392892994989,0.010887233837794505,0.012932859419925917,0.01292081998048517,0.01234015638101301,0.013279058371136462,0.015080619961172092,0.015284499279297464,0.013396907426513551,0.011319256583794507,0.010830335365005873,0.012067747423911352,0.014114108201005685,0.015559715802171997,0.01525729087432512,0.013216087836658643,0.01068145883222829,0.009374063211673327,0.010017469301335534,0.01121198477123606,0.010908294817333498,0.009251020205064353,0.008214678673876801,0.008451292191869289,0.008687915944730874,0.008040371787689822,0.006961629972874169,0.006107836553598799,0.005593105002623662,0.005188805044958382,0.004694424650299966,0.00424602923277123,0.00417089439498278,0.004397548748483067,0.00442485930526059,0.004003727995299673,0.003393843408014581,0.0029107081559476304,0.002616525721909504,0.0024382486886021567,0.0022775110989108867,0.0020221288422257126,0.00164468419238651,0.00126809023674095,0.0010229020595844626,0.0008874460091350164,0.0007557863822523267,0.0005966967918134142,0.0004537727838220456,0.0003490823468189339,0.000269375899076999,0.0002068822180371001,0.000161501039118292,0.00012685749993344295,9.618154601040843e-05,6.892045906899156e-05,4.715791949402717e-05,3.1710782195897774e-05,2.153042101767022e-05,1.4876059606645772e-05,1.0441589520207363e-05,7.376779090652206e-06,5.209029766441045e-06,3.8079097509697308e-06,3.0032637229132155e-06,2.525671535364004e-06,2.2373203943896337e-06,2.102427835740352e-06,2.015111699200701e-06,1.7683681302728787e-06,1.2552407752869697e-06
3201373,000,0.00034401010771989914,0.00046170000066152623,0.0005878950152247372,0.000731931597750434,0.0009410148612826791,0.001165207991439252,0.001438379970052423,0.001761526158054755,0.002083768774257167,0.0023758323291551827,0.0026171841051250803,0.0027671275085468104,0.002847295274166953,0.0028977116572140218,0.0029409482074725163,0.00295303598285709,0.0028859825041792843,0.0027292915372328624,0.0025348284976631106,0.002358509628541511,0.0021312031167156163,0.0018202477112696765,0.0018285672037115352,0.0034687245281170816,0.007380494285711215,0.013401634919332231,0.0192864724348556,0.02212599107414039,0.020543417064583045,0.016110450659989898,0.011776188711133935,0.010159560961760456,0.01223728659543754,0.016539439270211,0.019993492760041722,0.021348220014143285,0.02185502573664055,0.02238586935098398,0.022314242022364605,0.021363107867279095,0.019970753746656914,0.017871130683461797,0.014613613681747635,0.01108651523477703,0.008971332217910036,0.008947413909603628,0.010178170555945672,0.01127424834194743,0.011609556531252507,0.011891292118728638,0.013017767349037226,0.014579565359030495,0.015340755188107224,0.014741137606785979,0.013125965503751462,0.0111395663219845,0.009355939877456176,0.00799488591944628,0.006967871035117602,0.0062157246542081275,0.005697957538700879,0.005391138939986708,0.005424046516754239,0.005699525265184814,0.005709936020060055,0.005213110912950978,0.0044914966229305546,0.003756483656014688,0.0029989070944896465,0.002356405921043223,0.0020131008061358936,0.0018701497938966843,0.0016816981840804574,0.0013777524193444802,0.0010737919779953743,0.0008671688036013946,0.0007389295291540509,0.0006266199326171742,0.0005112392331310867,0.00040706595987186875,0.0003170890105199053,0.0002352267564332564,0.00016491157216065827,0.00011239370947487416,7.650181594333523e-05,5.2463339111006524e-05,3.63108358514713e-05,2.4818081535818704e-05,1.6083957174227087e-05,9.685817461125492e-06,5.491835049784076e-06,3.1471813403446494e-06,2.088161421091493e-06,1.6433822032921882e-06,1.4003290591534496e-06,1.251066029415655e-06,1.1642300278864132e-06,1.0998152147308623e-06,9.662212809808513e-07,7.01787704840619e-07
3201373,090,0.0002882218252857561,0.00039229369363833237,0.0005038865468061735,0.0006328428535217021,0.0008293715328258175,0.0010401027938285992,0.0012625357668679328,0.0014977898928623303,0.0017269783875012723,0.001921885325047,0.002105996531864813,0.00226570235680867,0.002433815726745631,0.0026050227128345672,0.0027578995433436082,0.0027796204747228955,0.0026213113989803035,0.002303705472720809,0.002040709533899347,0.0022093736564736378,0.002958008986722732,0.003916466320829335,0.0045433907875687286,0.0048275094902031504,0.005623765873708012,0.007803823256412493,0.011028776462835,0.014078353617846926,0.015575021528233177,0.015304943516012288,0.013711580798553315,0.011648628914574287,0.010607886705393806,0.012016024173952509,0.015048328536687508,0.01723870605993046,0.01793107740666561,0.01851325525693835,0.01979654308750535,0.02105967784266298,0.021094290555889923,0.0198169330790335,0.01902429779179873,0.02016348083255022,0.021898975958179297,0.021976951802274543,0.020079172326413493,0.017260274605781563,0.014597816807103182,0.01301518034179751,0.012711500161655696,0.01293039733179375,0.013051335605200913,0.012933352586116331,0.012271065877653826,0.010854006610855704,0.009157089683884997,0.007836344996221498,0.007056606973285257,0.006652547634741294,0.0064440468268046,0.006209273985326995,0.005726717835029181,0.005052038459836117,0.0045045953019286575,0.004198579383384244,0.0038938643035586035,0.0034401050270285206,0.0029635898367221564,0.002568040174441758,0.00222363739184116,0.001909537518797186,0.001631462832477758,0.00137202099374113,0.0011127667285048281,0.0008590006512474857,0.0006357734688668684,0.00047077941553020443,0.00036894014722528253,0.00030622439578900445,0.0002529662661322656,0.000196981177854853,0.0001429481984454946,9.870446670316958e-05,6.71421510104971e-05,4.597344104915723e-05,3.132264150406407e-05,2.1011552093195443e-05,1.4093589666973956e-05,9.472360030589883e-06,6.2649075280692315e-06,4.1522026741295494e-06,2.959554645869011e-06,2.3479203115585717e-06,1.9874760274851898e-06,1.7555381745961047e-06,1.6302176000400805e-06,1.5495362732776906e-06,1.3680490500758271e-06,9.886769839599147e-07
