#freq EAS EAS_smooth
2.841797e+01 1.444612e-01 1.879730e-01
2.844238e+01 1.424129e-01 1.891421e-01
2.846680e+01 1.453725e-01 1.902069e-01
2.849121e+01 1.560177e-01 1.911578e-01
2.851562e+01 1.774824e-01 1.919864e-01
2.854004e+01 2.100997e-01 1.926845e-01
2.856445e+01 2.299805e-01 1.932449e-01
2.858887e+01 2.231313e-01 1.936611e-01
2.861328e+01 1.993484e-01 1.939280e-01
2.863770e+01 1.731326e-01 1.940417e-01
2.866211e+01 1.611514e-01 1.940029e-01
2.868652e+01 1.712609e-01 1.938155e-01
2.871094e+01 1.820618e-01 1.934834e-01
2.873535e+01 1.882684e-01 1.930113e-01
2.875977e+01 2.003102e-01 1.924048e-01
2.878418e+01 2.217145e-01 1.916707e-01
2.880859e+01 2.470981e-01 1.908243e-01
2.883301e+01 2.612870e-01 1.898833e-01
2.885742e+01 2.565781e-01 1.888655e-01
2.888184e+01 2.322010e-01 1.877885e-01
2.890625e+01 2.035474e-01 1.866704e-01
2.893066e+01 1.902072e-01 1.855332e-01
2.895508e+01 1.920138e-01 1.844010e-01
2.897949e+01 2.009846e-01 1.832960e-01
2.900391e+01 2.013739e-01 1.822381e-01
2.902832e+01 1.928625e-01 1.812486e-01
2.905273e+01 1.880299e-01 1.803543e-01
2.907715e+01 1.898238e-01 1.795810e-01
2.910156e+01 1.899741e-01 1.789471e-01
2.912598e+01 1.782491e-01 1.784648e-01
2.915039e+01 1.541752e-01 1.781480e-01
2.917480e+01 1.150743e-01 1.780114e-01
2.919922e+01 6.445640e-02 1.780670e-01
2.922363e+01 3.449102e-02 1.783291e-01
2.924805e+01 5.535566e-02 1.787781e-01
2.927246e+01 8.935107e-02 1.794200e-01
2.929688e+01 1.157177e-01 1.802462e-01
2.932129e+01 1.380061e-01 1.812431e-01
2.934570e+01 1.675056e-01 1.823956e-01
2.937012e+01 2.003795e-01 1.836897e-01
2.939453e+01 2.337616e-01 1.851080e-01
2.941895e+01 2.554099e-01 1.866286e-01
2.944336e+01 2.499756e-01 1.882264e-01
2.946777e+01 2.207302e-01 1.898746e-01
2.949219e+01 1.835930e-01 1.915481e-01
2.951660e+01 1.686390e-01 1.932244e-01
2.954102e+01 1.844054e-01 1.948814e-01
2.956543e+01 2.033748e-01 1.964961e-01
2.958984e+01 2.119924e-01 1.980456e-01
2.961426e+01 2.067765e-01 1.995084e-01
2.963867e+01 1.853693e-01 2.008676e-01
2.966309e+01 1.734763e-01 2.021097e-01
2.968750e+01 2.043865e-01 2.032235e-01
2.971191e+01 2.661092e-01 2.042003e-01
2.973633e+01 3.185697e-01 2.050341e-01
2.976074e+01 3.377722e-01 2.057216e-01
2.978516e+01 3.201456e-01 2.062624e-01
2.980957e+01 2.766774e-01 2.066574e-01
2.983398e+01 2.362243e-01 2.069082e-01
2.985840e+01 2.117656e-01 2.070177e-01
2.988281e+01 1.852571e-01 2.069917e-01
2.990723e+01 1.415732e-01 2.068378e-01
2.993164e+01 1.076397e-01 2.065591e-01
2.995605e+01 1.253245e-01 2.061695e-01
2.998047e+01 1.691662e-01 2.056745e-01
3.000488e+01 2.006796e-01 2.050816e-01
3.002930e+01 2.015965e-01 2.043972e-01
3.005371e+01 1.871560e-01 2.036253e-01
3.007812e+01 1.821694e-01 2.027722e-01
3.010254e+01 1.908102e-01 2.018415e-01
3.012695e+01 2.011743e-01 2.008379e-01
3.015137e+01 2.098473e-01 1.997644e-01
3.017578e+01 2.171246e-01 1.986223e-01
3.020020e+01 2.159475e-01 1.974115e-01
3.022461e+01 2.035796e-01 1.961336e-01
3.024902e+01 1.838696e-01 1.947898e-01
3.027344e+01 1.813294e-01 1.933798e-01
3.029785e+01 2.247167e-01 1.919020e-01
3.032227e+01 2.816558e-01 1.903539e-01
3.034668e+01 3.041159e-01 1.887381e-01
3.037109e+01 2.802553e-01 1.870591e-01
3.039551e+01 2.249988e-01 1.853188e-01
3.041992e+01 1.685797e-01 1.835180e-01
3.044434e+01 1.481256e-01 1.816558e-01
3.046875e+01 1.589889e-01 1.797310e-01
3.049316e+01 1.700897e-01 1.777452e-01
3.051758e+01 1.676516e-01 1.757033e-01
3.054199e+01 1.503729e-01 1.736092e-01
3.056641e+01 1.325737e-01 1.714662e-01
3.059082e+01 1.282080e-01 1.692772e-01
3.061523e+01 1.377750e-01 1.670433e-01
3.063965e+01 1.526754e-01 1.647691e-01
3.066406e+01 1.629802e-01 1.624589e-01
3.068848e+01 1.650191e-01 1.601179e-01
3.071289e+01 1.640910e-01 1.577482e-01
3.073730e+01 1.583690e-01 1.553628e-01
3.076172e+01 1.454954e-01 1.529644e-01
3.078613e+01 1.385836e-01 1.505559e-01
3.081055e+01 1.484345e-01 1.481403e-01
3.083496e+01 1.662874e-01 1.457233e-01
3.085938e+01 1.650215e-01 1.433126e-01
3.088379e+01 1.472437e-01 1.409114e-01
3.090820e+01 1.436255e-01 1.385279e-01
3.093262e+01 1.639964e-01 1.361673e-01
3.095703e+01 1.842387e-01 1.338380e-01
3.098145e+01 1.818436e-01 1.315497e-01
3.100586e+01 1.552720e-01 1.293124e-01
3.103027e+01 1.147122e-01 1.271360e-01
3.105469e+01 8.461108e-02 1.250321e-01
3.107910e+01 8.175559e-02 1.230118e-01
3.110352e+01 8.791970e-02 1.210848e-01
3.112793e+01 9.856101e-02 1.192601e-01
3.115234e+01 1.162234e-01 1.175475e-01
3.117676e+01 1.290655e-01 1.159584e-01
3.120117e+01 1.276416e-01 1.145028e-01
3.122559e+01 1.135406e-01 1.131880e-01
3.125000e+01 8.174199e-02 1.120184e-01
3.127441e+01 3.454367e-02 1.109973e-01
3.129883e+01 4.717036e-02 1.101308e-01
3.132324e+01 1.038225e-01 1.094233e-01
3.134766e+01 1.425812e-01 1.088757e-01
3.137207e+01 1.493978e-01 1.084847e-01
3.139648e+01 1.252611e-01 1.082437e-01
3.142090e+01 8.728399e-02 1.081443e-01
3.144531e+01 6.703633e-02 1.081763e-01
3.146973e+01 7.246369e-02 1.083292e-01
3.149414e+01 7.085777e-02 1.085892e-01
3.151855e+01 5.782549e-02 1.089429e-01
3.154297e+01 3.711420e-02 1.093719e-01
3.156738e+01 1.068599e-02 1.098570e-01
3.159180e+01 3.921407e-02 1.103775e-01
3.161621e+01 7.653154e-02 1.109134e-01
3.164062e+01 1.028928e-01 1.114457e-01
3.166504e+01 1.065809e-01 1.119590e-01
3.168945e+01 1.090812e-01 1.124272e-01
3.171387e+01 1.323576e-01 1.128346e-01
3.173828e+01 1.678588e-01 1.131637e-01
3.176270e+01 1.909938e-01 1.133988e-01
3.178711e+01 1.972330e-01 1.135254e-01
3.181152e+01 2.038124e-01 1.135311e-01
3.183594e+01 2.123076e-01 1.134072e-01
3.186035e+01 2.067030e-01 1.131486e-01
3.188477e+01 1.823496e-01 1.127520e-01
3.190918e+01 1.562543e-01 1.122151e-01
3.193359e+01 1.392649e-01 1.115378e-01
3.195801e+01 1.193997e-01 1.107246e-01
3.198242e+01 9.036909e-02 1.097851e-01
3.200684e+01 7.478841e-02 1.087314e-01
3.203125e+01 9.961695e-02 1.075751e-01
3.205566e+01 1.324614e-01 1.063280e-01
3.208008e+01 1.348338e-01 1.050031e-01
3.210449e+01 1.101401e-01 1.036158e-01
3.212891e+01 8.456557e-02 1.021837e-01
3.215332e+01 8.149680e-02 1.007250e-01
3.217773e+01 8.682801e-02 9.925825e-02
3.220215e+01 7.802250e-02 9.780116e-02
3.222656e+01 5.621399e-02 9.637047e-02
3.225098e+01 4.749639e-02 9.498291e-02
3.227539e+01 6.954450e-02 9.365337e-02
3.229980e+01 8.532371e-02 9.238881e-02
3.232422e+01 8.261134e-02 9.120776e-02
3.234863e+01 6.784226e-02 9.011851e-02
3.237305e+01 5.433885e-02 8.913083e-02
3.239746e+01 6.382510e-02 8.825137e-02
3.242188e+01 7.992356e-02 8.748252e-02
3.244629e+01 9.107080e-02 8.682299e-02
3.247070e+01 9.603772e-02 8.626999e-02
3.249512e+01 8.686691e-02 8.582357e-02
3.251953e+01 7.335126e-02 8.547788e-02
3.254395e+01 6.261000e-02 8.522661e-02
3.256836e+01 5.550054e-02 8.506250e-02
3.259277e+01 4.388450e-02 8.497671e-02
3.261719e+01 3.906254e-02 8.495702e-02
3.264160e+01 5.228822e-02 8.499386e-02
3.266602e+01 7.643563e-02 8.507833e-02
3.269043e+01 9.535093e-02 8.520116e-02
3.271484e+01 1.027960e-01 8.535156e-02
3.273926e+01 1.064292e-01 8.551761e-02
3.276367e+01 1.034333e-01 8.568859e-02
3.278809e+01 9.667429e-02 8.585677e-02
3.281250e+01 9.316538e-02 8.601591e-02
3.283691e+01 9.546320e-02 8.615974e-02
3.286133e+01 1.022857e-01 8.628370e-02
3.288574e+01 1.062933e-01 8.638556e-02
3.291016e+01 1.026005e-01 8.646417e-02
3.293457e+01 9.095602e-02 8.651839e-02
3.295898e+01 8.335626e-02 8.654723e-02
3.298340e+01 9.885799e-02 8.655194e-02
3.300781e+01 1.303123e-01 8.653628e-02
3.303223e+01 1.503453e-01 8.650415e-02
3.305664e+01 1.491011e-01 8.645835e-02
3.308105e+01 1.337208e-01 8.640234e-02
3.310547e+01 1.093542e-01 8.634612e-02
3.312988e+01 8.835485e-02 8.629479e-02
3.315430e+01 7.684976e-02 8.625246e-02
3.317871e+01 6.664893e-02 8.622181e-02
3.320312e+01 4.925207e-02 8.620609e-02
3.322754e+01 2.947790e-02 8.621001e-02
3.325195e+01 2.067715e-02 8.623727e-02
3.327637e+01 1.621436e-02 8.628868e-02
3.330078e+01 2.663065e-02 8.636182e-02
3.332520e+01 4.403001e-02 8.646012e-02
3.334961e+01 7.360114e-02 8.658063e-02
3.337402e+01 9.836257e-02 8.672159e-02
3.339844e+01 1.070933e-01 8.687970e-02
3.342285e+01 1.037865e-01 8.705044e-02
3.344727e+01 8.569414e-02 8.722717e-02
3.347168e+01 6.567987e-02 8.740319e-02
3.349609e+01 6.556960e-02 8.757193e-02
3.352051e+01 7.397142e-02 8.772579e-02
3.354492e+01 7.331752e-02 8.785805e-02
3.356934e+01 6.850282e-02 8.796314e-02
3.359375e+01 7.444073e-02 8.803346e-02
3.361816e+01 8.421686e-02 8.806164e-02
3.364258e+01 9.577948e-02 8.804213e-02
3.366699e+01 1.147777e-01 8.797012e-02
3.369141e+01 1.400675e-01 8.784051e-02
3.371582e+01 1.607996e-01 8.764916e-02
3.374023e+01 1.701821e-01 8.739272e-02
3.376465e+01 1.606724e-01 8.706920e-02
3.378906e+01 1.353097e-01 8.667972e-02
3.381348e+01 1.124578e-01 8.622694e-02
3.383789e+01 9.897947e-02 8.571284e-02
3.386230e+01 9.023956e-02 8.513675e-02
3.388672e+01 8.925220e-02 8.450682e-02
3.391113e+01 9.346353e-02 8.382635e-02
3.393555e+01 9.641857e-02 8.310169e-02
3.395996e+01 9.406154e-02 8.233970e-02
3.398438e+01 7.936336e-02 8.154738e-02
3.400879e+01 5.994013e-02 8.073194e-02
3.403320e+01 5.277198e-02 7.990025e-02
3.405762e+01 5.999963e-02 7.905991e-02
3.408203e+01 6.854225e-02 7.821937e-02
3.410645e+01 6.782982e-02 7.739099e-02
3.413086e+01 6.317619e-02 7.657315e-02
3.415527e+01 6.035513e-02 7.577758e-02
3.417969e+01 5.225551e-02 7.500987e-02
3.420410e+01 4.185059e-02 7.427364e-02
3.422852e+01 3.279226e-02 7.357187e-02
3.425293e+01 2.176213e-02 7.290783e-02
3.427734e+01 2.291542e-02 7.228440e-02
3.430176e+01 3.655512e-02 7.170272e-02
3.432617e+01 5.511500e-02 7.116278e-02
3.435059e+01 6.807740e-02 7.066467e-02
3.437500e+01 7.663006e-02 7.020701e-02
3.439941e+01 8.709266e-02 6.978877e-02
3.442383e+01 9.379496e-02 6.940786e-02
3.444824e+01 9.783712e-02 6.906162e-02
3.447266e+01 1.044835e-01 6.874753e-02
3.449707e+01 1.039237e-01 6.846255e-02
3.452148e+01 9.212354e-02 6.820312e-02
3.454590e+01 7.651924e-02 6.796498e-02
3.457031e+01 5.278591e-02 6.774328e-02
3.459473e+01 3.834647e-02 6.753401e-02
3.461914e+01 5.425356e-02 6.733379e-02
3.464355e+01 6.408259e-02 6.713751e-02
3.466797e+01 6.614405e-02 6.694870e-02
3.469238e+01 7.328066e-02 6.676304e-02
3.471680e+01 9.022387e-02 6.657914e-02
3.474121e+01 1.015892e-01 6.639594e-02
3.476562e+01 1.005775e-01 6.621235e-02
3.479004e+01 7.805350e-02 6.602833e-02
3.481445e+01 4.591958e-02 6.584513e-02
3.483887e+01 4.082979e-02 6.566448e-02
3.486328e+01 5.661522e-02 6.548785e-02
3.488770e+01 6.578327e-02 6.531591e-02
3.491211e+01 5.679363e-02 6.515117e-02
3.493652e+01 4.999816e-02 6.499052e-02
3.496094e+01 5.169066e-02 6.483834e-02
3.498535e+01 5.514935e-02 6.469600e-02
3.500977e+01 5.970211e-02 6.456555e-02
3.503418e+01 5.917090e-02 6.444969e-02
3.505859e+01 5.222730e-02 6.435059e-02
3.508301e+01 5.203957e-02 6.426937e-02
3.510742e+01 6.237590e-02 6.420662e-02
3.513184e+01 7.538862e-02 6.416273e-02
3.515625e+01 7.583816e-02 6.413774e-02
3.518066e+01 6.495013e-02 6.413216e-02
3.520508e+01 6.342658e-02 6.414561e-02
3.522949e+01 7.450187e-02 6.417688e-02
3.525391e+01 7.920857e-02 6.422440e-02
3.527832e+01 6.757235e-02 6.428650e-02
3.530273e+01 5.117682e-02 6.436115e-02
3.532715e+01 4.175533e-02 6.444588e-02
3.535156e+01 3.954723e-02 6.453831e-02
3.537598e+01 3.593548e-02 6.463491e-02
3.540039e+01 3.632912e-02 6.473231e-02
3.542480e+01 4.602153e-02 6.482755e-02
3.544922e+01 5.737785e-02 6.491857e-02
3.547363e+01 7.615480e-02 6.500284e-02
3.549805e+01 9.424025e-02 6.507640e-02
3.552246e+01 9.889469e-02 6.513648e-02
3.554688e+01 9.671231e-02 6.518059e-02
3.557129e+01 9.292375e-02 6.520626e-02
3.559570e+01 8.358624e-02 6.521196e-02
3.562012e+01 7.244609e-02 6.519668e-02
3.564453e+01 6.412944e-02 6.515912e-02
3.566895e+01 5.442706e-02 6.509772e-02
3.569336e+01 3.790685e-02 6.501042e-02
3.571777e+01 2.538433e-02 6.489455e-02
3.574219e+01 3.273415e-02 6.475259e-02
3.576660e+01 5.702841e-02 6.458339e-02
3.579102e+01 8.040092e-02 6.438833e-02
3.581543e+01 9.770436e-02 6.416892e-02
3.583984e+01 1.118762e-01 6.392653e-02
3.586426e+01 1.117991e-01 6.366273e-02
3.588867e+01 1.003962e-01 6.337868e-02
3.591309e+01 9.248462e-02 6.307648e-02
3.593750e+01 8.505605e-02 6.275809e-02
3.596191e+01 7.576424e-02 6.242376e-02
3.598633e+01 6.707611e-02 6.207423e-02
3.601074e+01 5.552042e-02 6.171202e-02
3.603516e+01 4.376006e-02 6.133980e-02
3.605957e+01 3.417454e-02 6.095885e-02
3.608398e+01 2.322560e-02 6.057054e-02
3.610840e+01 2.089684e-02 6.017627e-02
3.613281e+01 3.194844e-02 5.977653e-02
3.615723e+01 4.485812e-02 5.937192e-02
3.618164e+01 4.548249e-02 5.896283e-02
3.620605e+01 4.185102e-02 5.854919e-02
3.623047e+01 4.775206e-02 5.813278e-02
3.625488e+01 5.756503e-02 5.771375e-02
3.627930e+01 7.042443e-02 5.729152e-02
3.630371e+01 7.261308e-02 5.686536e-02
3.632812e+01 6.755002e-02 5.643369e-02
3.635254e+01 6.237500e-02 5.599521e-02
3.637695e+01 5.661634e-02 5.555012e-02
3.640137e+01 5.298050e-02 5.509899e-02
3.642578e+01 5.168270e-02 5.464131e-02
3.645020e+01 5.357514e-02 5.417560e-02
3.647461e+01 5.467699e-02 5.370068e-02
3.649902e+01 5.642385e-02 5.321566e-02
3.652344e+01 5.786384e-02 5.271897e-02
3.654785e+01 6.107543e-02 5.221018e-02
3.657227e+01 6.985382e-02 5.169190e-02
3.659668e+01 7.308170e-02 5.116385e-02
3.662109e+01 6.277223e-02 5.062590e-02
3.664551e+01 5.328655e-02 5.007825e-02
3.666992e+01 4.882428e-02 4.952232e-02
3.669434e+01 4.972566e-02 4.895939e-02
3.671875e+01 5.494778e-02 4.839093e-02
3.674316e+01 6.332860e-02 4.781851e-02
3.676758e+01 7.191653e-02 4.724346e-02
3.679199e+01 6.585653e-02 4.666748e-02
3.681641e+01 5.277224e-02 4.609287e-02
3.684082e+01 4.532507e-02 4.552251e-02
3.686523e+01 3.633864e-02 4.495840e-02
3.688965e+01 2.219400e-02 4.440203e-02
3.691406e+01 1.904357e-02 4.385481e-02
3.693848e+01 3.003318e-02 4.331861e-02
3.696289e+01 4.541619e-02 4.279662e-02
3.698730e+01 5.224391e-02 4.229176e-02
3.701172e+01 4.232743e-02 4.180514e-02
3.703613e+01 3.112479e-02 4.134054e-02
3.706055e+01 2.663290e-02 4.089836e-02
3.708496e+01 2.431865e-02 4.047983e-02
3.710938e+01 1.952656e-02 4.008582e-02
3.713379e+01 1.856347e-02 3.971642e-02
3.715820e+01 1.979611e-02 3.937206e-02
3.718262e+01 2.189390e-02 3.905328e-02
3.720703e+01 3.063506e-02 3.876003e-02
3.723145e+01 3.940138e-02 3.849197e-02
3.725586e+01 3.881438e-02 3.824819e-02
3.728027e+01 3.283340e-02 3.802740e-02
3.730469e+01 2.434787e-02 3.782852e-02
3.732910e+01 2.115779e-02 3.765091e-02
3.735352e+01 4.475123e-02 3.749348e-02
3.737793e+01 6.097100e-02 3.735362e-02
3.740234e+01 6.868494e-02 3.722965e-02
3.742676e+01 6.511669e-02 3.712035e-02
3.745117e+01 4.707222e-02 3.702398e-02
3.747559e+01 2.925393e-02 3.693946e-02
3.750000e+01 1.904149e-02 3.686550e-02
3.752441e+01 2.032904e-02 3.679971e-02
3.754883e+01 2.980946e-02 3.673976e-02
3.757324e+01 4.113777e-02 3.668393e-02
3.759766e+01 4.719728e-02 3.663062e-02
3.762207e+01 4.891125e-02 3.657810e-02
3.764648e+01 4.129926e-02 3.652532e-02
3.767090e+01 2.149941e-02 3.647213e-02
3.769531e+01 1.842565e-02 3.641801e-02
3.771973e+01 3.483382e-02 3.636192e-02
3.774414e+01 5.185434e-02 3.630270e-02
3.776855e+01 5.624252e-02 3.623979e-02
3.779297e+01 4.857481e-02 3.617408e-02
3.781738e+01 4.107859e-02 3.610575e-02
3.784180e+01 3.539168e-02 3.603426e-02
3.786621e+01 3.495968e-02 3.595877e-02
3.789062e+01 3.359296e-02 3.587886e-02
3.791504e+01 2.821771e-02 3.579542e-02
3.793945e+01 2.565687e-02 3.570957e-02
3.796387e+01 2.773801e-02 3.562250e-02
3.798828e+01 3.544873e-02 3.553442e-02
3.801270e+01 4.101573e-02 3.544519e-02
3.803711e+01 4.569303e-02 3.535570e-02
3.806152e+01 4.216813e-02 3.526654e-02
3.808594e+01 2.861620e-02 3.517692e-02
3.811035e+01 2.450857e-02 3.508688e-02
3.813477e+01 3.036979e-02 3.499655e-02
3.815918e+01 3.052634e-02 3.490780e-02
3.818359e+01 2.278516e-02 3.481946e-02
3.820801e+01 2.666392e-02 3.473221e-02
3.823242e+01 3.275243e-02 3.464689e-02
3.825684e+01 4.025217e-02 3.456299e-02
3.828125e+01 4.352209e-02 3.448049e-02
3.830566e+01 3.653012e-02 3.439919e-02
3.833008e+01 3.007004e-02 3.431766e-02
3.835449e+01 3.313084e-02 3.423532e-02
3.837891e+01 3.863434e-02 3.415227e-02
3.840332e+01 4.082977e-02 3.406828e-02
3.842773e+01 4.424694e-02 3.398292e-02
3.845215e+01 4.752398e-02 3.389600e-02
3.847656e+01 4.393648e-02 3.380723e-02
3.850098e+01 3.454091e-02 3.371585e-02
3.852539e+01 2.607795e-02 3.362079e-02
3.854980e+01 1.719845e-02 3.352054e-02
3.857422e+01 1.237485e-02 3.341578e-02
3.859863e+01 2.020653e-02 3.330693e-02
3.862305e+01 2.824476e-02 3.319436e-02
3.864746e+01 3.759213e-02 3.307829e-02
3.867188e+01 4.783188e-02 3.295781e-02
3.869629e+01 4.691638e-02 3.283251e-02
3.872070e+01 3.768556e-02 3.270190e-02
3.874512e+01 3.167799e-02 3.256563e-02
3.876953e+01 2.750678e-02 3.242436e-02
3.879395e+01 2.181461e-02 3.227904e-02
3.881836e+01 1.990370e-02 3.213001e-02
3.884277e+01 3.195105e-02 3.197798e-02
3.886719e+01 4.468169e-02 3.182392e-02
3.889160e+01 4.954599e-02 3.166701e-02
3.891602e+01 4.698839e-02 3.150705e-02
3.894043e+01 3.788883e-02 3.134532e-02
3.896484e+01 3.422599e-02 3.118486e-02
3.898926e+01 4.145716e-02 3.102395e-02
3.901367e+01 4.712406e-02 3.086435e-02
3.903809e+01 4.760630e-02 3.070615e-02
3.906250e+01 3.349988e-02 3.054971e-02
3.908691e+01 1.429955e-02 3.039541e-02
3.911133e+01 1.266118e-02 3.024409e-02
3.913574e+01 2.202812e-02 3.009616e-02
3.916016e+01 2.719466e-02 2.995236e-02
3.918457e+01 2.306477e-02 2.981314e-02
3.920898e+01 1.905216e-02 2.967833e-02
3.923340e+01 2.360268e-02 2.954853e-02
3.925781e+01 2.577848e-02 2.942422e-02
3.928223e+01 1.989240e-02 2.930510e-02
3.930664e+01 2.150393e-02 2.919139e-02
3.933105e+01 1.959067e-02 2.908278e-02
3.935547e+01 1.721309e-02 2.897859e-02
3.937988e+01 1.882947e-02 2.887877e-02
3.940430e+01 1.219556e-02 2.878420e-02
3.942871e+01 2.397418e-02 2.869332e-02
3.945312e+01 3.281147e-02 2.860602e-02
3.947754e+01 4.294474e-02 2.852204e-02
3.950195e+01 4.761700e-02 2.844098e-02
3.952637e+01 3.673529e-02 2.836263e-02
3.955078e+01 2.641664e-02 2.828639e-02
3.957520e+01 2.670464e-02 2.821120e-02
3.959961e+01 3.308196e-02 2.813630e-02
3.962402e+01 3.601080e-02 2.806128e-02
3.964844e+01 3.522719e-02 2.798546e-02
3.967285e+01 3.453147e-02 2.790854e-02
3.969727e+01 3.026526e-02 2.783057e-02
3.972168e+01 2.391516e-02 2.775134e-02
3.974609e+01 2.160875e-02 2.767020e-02
3.977051e+01 2.479700e-02 2.758665e-02
3.979492e+01 3.120099e-02 2.749889e-02
3.981934e+01 3.120364e-02 2.740790e-02
3.984375e+01 3.500564e-02 2.731245e-02
3.986816e+01 3.745439e-02 2.721258e-02
3.989258e+01 3.048924e-02 2.710791e-02
3.991699e+01 2.955497e-02 2.699882e-02
3.994141e+01 2.945779e-02 2.688653e-02
3.996582e+01 2.486826e-02 2.677094e-02
3.999023e+01 2.640571e-02 2.665194e-02
4.001465e+01 2.972768e-02 2.652996e-02
4.003906e+01 2.626048e-02 2.640474e-02
4.006348e+01 2.073370e-02 2.627638e-02
4.008789e+01 1.732408e-02 2.614517e-02
4.011230e+01 1.296346e-02 2.601158e-02
4.013672e+01 1.449849e-02 2.587660e-02
4.016113e+01 2.182357e-02 2.574155e-02
4.018555e+01 2.781434e-02 2.560647e-02
4.020996e+01 3.407977e-02 2.547201e-02
4.023438e+01 3.097416e-02 2.533873e-02
4.025879e+01 2.315345e-02 2.520792e-02
4.028320e+01 1.716630e-02 2.508037e-02
4.030762e+01 1.484721e-02 2.495745e-02
4.033203e+01 1.745979e-02 2.484006e-02
4.035645e+01 1.710791e-02 2.472776e-02
4.038086e+01 2.430005e-02 2.462091e-02
4.040527e+01 3.367213e-02 2.452076e-02
4.042969e+01 3.553813e-02 2.442865e-02
4.045410e+01 3.867714e-02 2.434488e-02
4.047852e+01 4.274614e-02 2.426906e-02
4.050293e+01 3.443501e-02 2.420212e-02
4.052734e+01 2.604766e-02 2.414496e-02
4.055176e+01 2.504858e-02 2.409715e-02
4.057617e+01 2.274615e-02 2.405932e-02
4.060059e+01 2.208415e-02 2.403132e-02
4.062500e+01 2.345541e-02 2.401357e-02
4.064941e+01 2.317335e-02 2.400536e-02
4.067383e+01 1.896552e-02 2.400708e-02
4.069824e+01 2.052746e-02 2.401798e-02
4.072266e+01 2.357459e-02 2.403778e-02
4.074707e+01 2.058944e-02 2.406612e-02
4.077148e+01 1.474276e-02 2.410284e-02
4.079590e+01 1.240387e-02 2.414755e-02
4.082031e+01 1.187700e-02 2.419893e-02
4.084473e+01 9.165192e-03 2.425549e-02
4.086914e+01 6.077182e-03 2.431621e-02
4.089355e+01 3.970527e-03 2.438074e-02
4.091797e+01 7.201747e-03 2.444874e-02
4.094238e+01 1.405965e-02 2.451778e-02
4.096680e+01 2.089383e-02 2.458816e-02
4.099121e+01 2.668997e-02 2.465879e-02
4.101562e+01 3.090438e-02 2.472823e-02
4.104004e+01 2.930447e-02 2.479536e-02
4.106445e+01 2.682907e-02 2.485875e-02
4.108887e+01 2.657364e-02 2.491792e-02
4.111328e+01 2.778225e-02 2.497195e-02
4.113770e+01 2.501453e-02 2.501973e-02
4.116211e+01 2.929064e-02 2.506103e-02
4.118652e+01 4.273926e-02 2.509479e-02
4.121094e+01 4.564083e-02 2.511995e-02
4.123535e+01 4.739527e-02 2.513575e-02
4.125977e+01 5.201810e-02 2.514162e-02
4.128418e+01 4.559756e-02 2.513741e-02
4.130859e+01 3.832726e-02 2.512288e-02
4.133301e+01 3.750701e-02 2.509749e-02
4.135742e+01 3.263728e-02 2.506110e-02
4.138184e+01 2.702306e-02 2.501356e-02
4.140625e+01 2.827331e-02 2.495389e-02
4.143066e+01 2.400423e-02 2.488332e-02
4.145508e+01 1.138862e-02 2.480152e-02
4.147949e+01 7.373707e-03 2.470919e-02
4.150391e+01 1.160831e-02 2.460679e-02
4.152832e+01 2.087998e-02 2.449492e-02
4.155273e+01 2.182173e-02 2.437444e-02
4.157715e+01 2.141783e-02 2.424578e-02
4.160156e+01 2.280472e-02 2.410882e-02
4.162598e+01 2.174671e-02 2.396398e-02
4.165039e+01 2.242823e-02 2.381264e-02
4.167480e+01 2.457626e-02 2.365505e-02
4.169922e+01 2.793857e-02 2.349136e-02
4.172363e+01 2.570610e-02 2.332397e-02
4.174805e+01 1.709514e-02 2.315402e-02
4.177246e+01 1.560171e-02 2.298188e-02
4.179688e+01 1.630708e-02 2.280846e-02
4.182129e+01 1.397342e-02 2.263449e-02
4.184570e+01 1.656460e-02 2.246058e-02
4.187012e+01 2.111750e-02 2.228772e-02
4.189453e+01 2.219548e-02 2.211657e-02
4.191895e+01 2.072767e-02 2.194819e-02
4.194336e+01 2.396795e-02 2.178362e-02
4.196777e+01 3.116478e-02 2.162342e-02
4.199219e+01 3.376666e-02 2.146788e-02
4.201660e+01 3.599244e-02 2.131795e-02
4.204102e+01 3.853525e-02 2.117459e-02
4.206543e+01 3.419931e-02 2.103794e-02
4.208984e+01 2.507139e-02 2.090832e-02
4.211426e+01 1.647318e-02 2.078613e-02
4.213867e+01 1.152698e-02 2.067185e-02
4.216309e+01 1.260365e-02 2.056591e-02
4.218750e+01 1.925185e-02 2.046809e-02
4.221191e+01 1.623497e-02 2.037799e-02
4.223633e+01 8.980308e-03 2.029787e-02
4.226074e+01 7.334052e-03 2.022651e-02
4.228516e+01 1.339285e-02 2.016388e-02
4.230957e+01 1.559007e-02 2.010997e-02
4.233398e+01 1.990281e-02 2.006441e-02
4.235840e+01 1.690024e-02 2.002707e-02
4.238281e+01 1.716821e-02 1.999811e-02
4.240723e+01 2.115341e-02 1.997712e-02
4.243164e+01 1.870726e-02 1.996321e-02
4.245605e+01 1.968289e-02 1.995647e-02
4.248047e+01 2.265598e-02 1.995607e-02
4.250488e+01 1.948984e-02 1.996095e-02
4.252930e+01 1.140230e-02 1.997150e-02
4.255371e+01 1.198096e-02 1.998654e-02
4.257812e+01 1.869682e-02 2.000560e-02
4.260254e+01 1.886149e-02 2.002820e-02
